,Kernel,C,Gamma,Degree,Estimators,Learning Rate,Confusion Matrix
48,poly,0.1,10.0,2,100,0.5,"[39, 22, 10, 24]"
49,poly,0.1,10.0,2,100,0.75,"[41, 20, 14, 20]"
50,poly,0.1,10.0,2,100,1.0,"[39, 22, 8, 26]"
51,poly,0.1,10.0,2,150,0.5,"[39, 22, 10, 24]"
52,poly,0.1,10.0,2,150,0.75,"[41, 20, 14, 20]"
53,poly,0.1,10.0,2,150,1.0,"[39, 22, 8, 26]"
54,poly,0.1,10.0,3,50,0.5,"[39, 22, 10, 24]"
55,poly,0.1,10.0,3,50,0.75,"[39, 22, 10, 24]"
56,poly,0.1,10.0,3,50,1.0,"[39, 22, 10, 24]"
57,poly,0.1,10.0,3,100,0.5,"[39, 22, 10, 24]"
58,poly,0.1,10.0,3,100,0.75,"[39, 22, 10, 24]"
59,poly,0.1,10.0,3,100,1.0,"[39, 22, 10, 24]"
60,poly,0.1,10.0,3,150,0.5,"[39, 22, 10, 24]"
61,poly,0.1,10.0,3,150,0.75,"[39, 22, 10, 24]"
62,poly,0.1,10.0,3,150,1.0,"[39, 22, 10, 24]"
63,linear,1.0,,,50,0.5,"[41, 20, 15, 19]"
64,linear,1.0,,,50,0.75,"[41, 20, 13, 21]"
65,linear,1.0,,,50,1.0,"[41, 20, 15, 19]"
66,linear,1.0,,,100,0.5,"[41, 20, 15, 19]"
67,linear,1.0,,,100,0.75,"[41, 20, 13, 21]"
68,linear,1.0,,,100,1.0,"[41, 20, 15, 19]"
69,linear,1.0,,,150,0.5,"[41, 20, 15, 19]"
70,linear,1.0,,,150,0.75,"[41, 20, 13, 21]"
71,linear,1.0,,,150,1.0,"[41, 20, 15, 19]"
72,rbf,1.0,1,,50,0.5,"[61, 0, 34, 0]"
73,rbf,1.0,1,,50,0.75,"[61, 0, 34, 0]"
74,rbf,1.0,1,,50,1.0,"[61, 0, 34, 0]"
75,rbf,1.0,1,,100,0.5,"[61, 0, 34, 0]"
76,rbf,1.0,1,,100,0.75,"[61, 0, 34, 0]"
77,rbf,1.0,1,,100,1.0,"[61, 0, 34, 0]"
78,rbf,1.0,1,,150,0.5,"[61, 0, 34, 0]"
79,rbf,1.0,1,,150,0.75,"[61, 0, 34, 0]"
80,rbf,1.0,1,,150,1.0,"[61, 0, 34, 0]"
81,poly,1.0,1,2,50,0.5,"[61, 0, 33, 1]"
82,poly,1.0,1,2,50,0.75,"[61, 0, 33, 1]"
83,poly,1.0,1,2,50,1.0,"[56, 5, 27, 7]"
84,poly,1.0,1,2,100,0.5,"[61, 0, 34, 0]"
85,poly,1.0,1,2,100,0.75,"[61, 0, 33, 1]"
86,poly,1.0,1,2,100,1.0,"[56, 5, 27, 7]"
87,poly,1.0,1,2,150,0.5,"[61, 0, 33, 1]"
88,poly,1.0,1,2,150,0.75,"[61, 0, 33, 1]"
89,poly,1.0,1,2,150,1.0,"[56, 5, 27, 7]"
90,poly,1.0,1,3,50,0.5,"[56, 5, 27, 7]"
91,poly,1.0,1,3,50,0.75,"[38, 23, 8, 26]"
92,poly,1.0,1,3,50,1.0,"[56, 5, 27, 7]"
93,poly,1.0,1,3,100,0.5,"[56, 5, 27, 7]"
94,poly,1.0,1,3,100,0.75,"[38, 23, 8, 26]"
95,poly,1.0,1,3,100,1.0,"[56, 5, 27, 7]"
96,poly,1.0,1,3,150,0.5,"[56, 5, 27, 7]"
97,poly,1.0,1,3,150,0.75,"[38, 23, 8, 26]"
98,poly,1.0,1,3,150,1.0,"[56, 5, 27, 7]"
99,rbf,1.0,10.0,,50,0.5,"[61, 0, 34, 0]"
100,rbf,1.0,10.0,,50,0.75,"[61, 0, 34, 0]"
101,rbf,1.0,10.0,,50,1.0,"[61, 0, 34, 0]"
102,rbf,1.0,10.0,,100,0.5,"[61, 0, 34, 0]"
103,rbf,1.0,10.0,,100,0.75,"[61, 0, 34, 0]"
104,rbf,1.0,10.0,,100,1.0,"[61, 0, 34, 0]"
105,rbf,1.0,10.0,,150,0.5,"[61, 0, 34, 0]"
106,rbf,1.0,10.0,,150,0.75,"[61, 0, 34, 0]"
107,rbf,1.0,10.0,,150,1.0,"[61, 0, 34, 0]"
108,poly,1.0,10.0,2,50,0.5,"[41, 20, 14, 20]"
109,poly,1.0,10.0,2,50,0.75,"[39, 22, 10, 24]"
110,poly,1.0,10.0,2,50,1.0,"[41, 20, 14, 20]"
111,poly,1.0,10.0,2,100,0.5,"[41, 20, 14, 20]"
112,poly,1.0,10.0,2,100,0.75,"[39, 22, 10, 24]"
113,poly,1.0,10.0,2,100,1.0,"[39, 22, 10, 24]"
114,poly,1.0,10.0,2,150,0.5,"[39, 22, 8, 26]"
115,poly,1.0,10.0,2,150,0.75,"[39, 22, 10, 24]"
116,poly,1.0,10.0,2,150,1.0,"[39, 22, 10, 24]"
117,poly,1.0,10.0,3,50,0.5,"[38, 23, 10, 24]"
118,poly,1.0,10.0,3,50,0.75,"[38, 23, 10, 24]"
119,poly,1.0,10.0,3,50,1.0,"[38, 23, 10, 24]"
120,poly,1.0,10.0,3,100,0.5,"[38, 23, 10, 24]"
121,poly,1.0,10.0,3,100,0.75,"[38, 23, 10, 24]"
122,poly,1.0,10.0,3,100,1.0,"[38, 23, 10, 24]"
123,poly,1.0,10.0,3,150,0.5,"[38, 23, 10, 24]"
124,poly,1.0,10.0,3,150,0.75,"[38, 23, 10, 24]"
125,poly,1.0,10.0,3,150,1.0,"[38, 23, 10, 24]"
126,linear,10.0,,,50,0.5,"[41, 20, 15, 19]"
127,linear,10.0,,,50,0.75,"[41, 20, 15, 19]"
128,linear,10.0,,,50,1.0,"[41, 20, 15, 19]"
129,linear,10.0,,,100,0.5,"[41, 20, 15, 19]"
130,linear,10.0,,,100,0.75,"[41, 20, 15, 19]"
131,linear,10.0,,,100,1.0,"[41, 20, 15, 19]"
132,linear,10.0,,,150,0.5,"[41, 20, 15, 19]"
133,linear,10.0,,,150,0.75,"[41, 20, 15, 19]"
134,linear,10.0,,,150,1.0,"[41, 20, 15, 19]"
135,rbf,10.0,1,,50,0.5,"[49, 12, 23, 11]"
136,rbf,10.0,1,,50,0.75,"[41, 20, 16, 18]"
137,rbf,10.0,1,,50,1.0,"[37, 24, 8, 26]"
138,rbf,10.0,1,,100,0.5,"[49, 12, 23, 11]"
139,rbf,10.0,1,,100,0.75,"[41, 20, 16, 18]"
140,rbf,10.0,1,,100,1.0,"[37, 24, 8, 26]"
141,rbf,10.0,1,,150,0.5,"[49, 12, 23, 11]"
142,rbf,10.0,1,,150,0.75,"[41, 20, 16, 18]"
143,rbf,10.0,1,,150,1.0,"[37, 24, 8, 26]"
144,poly,10.0,1,2,50,0.5,"[39, 22, 10, 24]"
145,poly,10.0,1,2,50,0.75,"[41, 20, 14, 20]"
146,poly,10.0,1,2,50,1.0,"[39, 22, 8, 26]"
147,poly,10.0,1,2,100,0.5,"[39, 22, 10, 24]"
148,poly,10.0,1,2,100,0.75,"[41, 20, 14, 20]"
149,poly,10.0,1,2,100,1.0,"[39, 22, 8, 26]"
150,poly,10.0,1,2,150,0.5,"[39, 22, 10, 24]"
151,poly,10.0,1,2,150,0.75,"[41, 20, 14, 20]"
152,poly,10.0,1,2,150,1.0,"[39, 22, 8, 26]"
153,poly,10.0,1,3,50,0.5,"[38, 23, 8, 26]"
154,poly,10.0,1,3,50,0.75,"[38, 23, 8, 26]"
155,poly,10.0,1,3,50,1.0,"[38, 23, 10, 24]"
156,poly,10.0,1,3,100,0.5,"[41, 20, 15, 19]"
157,poly,10.0,1,3,100,0.75,"[40, 21, 14, 20]"
158,poly,10.0,1,3,100,1.0,"[38, 23, 10, 24]"
159,poly,10.0,1,3,150,0.5,"[41, 20, 15, 19]"
160,poly,10.0,1,3,150,0.75,"[40, 21, 14, 20]"
161,poly,10.0,1,3,150,1.0,"[38, 23, 10, 24]"
162,rbf,10.0,10.0,,50,0.5,"[49, 12, 23, 11]"
163,rbf,10.0,10.0,,50,0.75,"[44, 17, 17, 17]"
164,rbf,10.0,10.0,,50,1.0,"[39, 22, 12, 22]"
165,rbf,10.0,10.0,,100,0.5,"[49, 12, 23, 11]"
166,rbf,10.0,10.0,,100,0.75,"[44, 17, 17, 17]"
167,rbf,10.0,10.0,,100,1.0,"[39, 22, 12, 22]"
168,rbf,10.0,10.0,,150,0.5,"[49, 12, 23, 11]"
169,rbf,10.0,10.0,,150,0.75,"[44, 17, 17, 17]"
170,rbf,10.0,10.0,,150,1.0,"[39, 22, 12, 22]"
171,poly,10.0,10.0,2,50,0.5,"[38, 23, 10, 24]"
172,poly,10.0,10.0,2,50,0.75,"[38, 23, 10, 24]"
173,poly,10.0,10.0,2,50,1.0,"[38, 23, 10, 24]"
174,poly,10.0,10.0,2,100,0.5,"[38, 23, 10, 24]"
175,poly,10.0,10.0,2,100,0.75,"[38, 23, 10, 24]"
176,poly,10.0,10.0,2,100,1.0,"[38, 23, 10, 24]"
177,poly,10.0,10.0,2,150,0.5,"[38, 23, 10, 24]"
178,poly,10.0,10.0,2,150,0.75,"[38, 23, 10, 24]"
179,poly,10.0,10.0,2,150,1.0,"[38, 23, 10, 24]"
180,poly,10.0,10.0,3,50,0.5,"[38, 23, 10, 24]"
181,poly,10.0,10.0,3,50,0.75,"[38, 23, 10, 24]"
182,poly,10.0,10.0,3,50,1.0,"[38, 23, 10, 24]"
183,poly,10.0,10.0,3,100,0.5,"[38, 23, 10, 24]"
184,poly,10.0,10.0,3,100,0.75,"[38, 23, 10, 24]"
185,poly,10.0,10.0,3,100,1.0,"[38, 23, 10, 24]"
186,poly,10.0,10.0,3,150,0.5,"[38, 23, 10, 24]"
187,poly,10.0,10.0,3,150,0.75,"[38, 23, 10, 24]"
188,poly,10.0,10.0,3,150,1.0,"[38, 23, 10, 24]"
189,linear,100.0,,,50,0.5,"[41, 20, 15, 19]"
190,linear,100.0,,,50,0.75,"[40, 21, 15, 19]"
191,linear,100.0,,,50,1.0,"[40, 21, 15, 19]"
192,linear,100.0,,,100,0.5,"[41, 20, 15, 19]"
193,linear,100.0,,,100,0.75,"[40, 21, 15, 19]"
194,linear,100.0,,,100,1.0,"[40, 21, 15, 19]"
195,linear,100.0,,,150,0.5,"[41, 20, 15, 19]"
196,linear,100.0,,,150,0.75,"[40, 21, 15, 19]"
197,linear,100.0,,,150,1.0,"[40, 21, 15, 19]"
198,rbf,100.0,1,,50,0.5,"[41, 20, 15, 19]"
199,rbf,100.0,1,,50,0.75,"[39, 22, 11, 23]"
200,rbf,100.0,1,,50,1.0,"[41, 20, 15, 19]"
201,rbf,100.0,1,,100,0.5,"[41, 20, 15, 19]"
202,rbf,100.0,1,,100,0.75,"[39, 22, 11, 23]"
203,rbf,100.0,1,,100,1.0,"[41, 20, 15, 19]"
204,rbf,100.0,1,,150,0.5,"[41, 20, 15, 19]"
205,rbf,100.0,1,,150,0.75,"[39, 22, 11, 23]"
206,rbf,100.0,1,,150,1.0,"[41, 20, 15, 19]"
207,poly,100.0,1,2,50,0.5,"[41, 20, 14, 20]"
208,poly,100.0,1,2,50,0.75,"[39, 22, 10, 24]"
209,poly,100.0,1,2,50,1.0,"[41, 20, 14, 20]"
210,poly,100.0,1,2,100,0.5,"[41, 20, 14, 20]"
211,poly,100.0,1,2,100,0.75,"[39, 22, 10, 24]"
212,poly,100.0,1,2,100,1.0,"[39, 22, 10, 24]"
213,poly,100.0,1,2,150,0.5,"[39, 22, 8, 26]"
214,poly,100.0,1,2,150,0.75,"[39, 22, 10, 24]"
215,poly,100.0,1,2,150,1.0,"[39, 22, 10, 24]"
216,poly,100.0,1,3,50,0.5,"[39, 22, 10, 24]"
217,poly,100.0,1,3,50,0.75,"[39, 22, 10, 24]"
218,poly,100.0,1,3,50,1.0,"[39, 22, 10, 24]"
219,poly,100.0,1,3,100,0.5,"[39, 22, 10, 24]"
220,poly,100.0,1,3,100,0.75,"[39, 22, 10, 24]"
221,poly,100.0,1,3,100,1.0,"[39, 22, 10, 24]"
222,poly,100.0,1,3,150,0.5,"[39, 22, 10, 24]"
223,poly,100.0,1,3,150,0.75,"[39, 22, 10, 24]"
224,poly,100.0,1,3,150,1.0,"[39, 22, 10, 24]"
225,rbf,100.0,10.0,,50,0.5,"[39, 22, 12, 22]"
226,rbf,100.0,10.0,,50,0.75,"[39, 22, 11, 23]"
227,rbf,100.0,10.0,,50,1.0,"[39, 22, 11, 23]"
228,rbf,100.0,10.0,,100,0.5,"[39, 22, 12, 22]"
229,rbf,100.0,10.0,,100,0.75,"[39, 22, 11, 23]"
230,rbf,100.0,10.0,,100,1.0,"[39, 22, 11, 23]"
231,rbf,100.0,10.0,,150,0.5,"[39, 22, 12, 22]"
232,rbf,100.0,10.0,,150,0.75,"[39, 22, 11, 23]"
233,rbf,100.0,10.0,,150,1.0,"[39, 22, 11, 23]"
234,poly,100.0,10.0,2,50,0.5,"[38, 23, 10, 24]"
235,poly,100.0,10.0,2,50,0.75,"[38, 23, 10, 24]"
236,poly,100.0,10.0,2,50,1.0,"[38, 23, 10, 24]"
237,poly,100.0,10.0,2,100,0.5,"[38, 23, 10, 24]"
238,poly,100.0,10.0,2,100,0.75,"[38, 23, 10, 24]"
239,poly,100.0,10.0,2,100,1.0,"[38, 23, 10, 24]"
240,poly,100.0,10.0,2,150,0.5,"[38, 23, 10, 24]"
241,poly,100.0,10.0,2,150,0.75,"[38, 23, 10, 24]"
242,poly,100.0,10.0,2,150,1.0,"[38, 23, 10, 24]"
243,poly,100.0,10.0,3,50,0.5,"[38, 23, 10, 24]"
244,poly,100.0,10.0,3,50,0.75,"[38, 23, 10, 24]"
245,poly,100.0,10.0,3,50,1.0,"[38, 23, 10, 24]"
246,poly,100.0,10.0,3,100,0.5,"[38, 23, 10, 24]"
247,poly,100.0,10.0,3,100,0.75,"[38, 23, 10, 24]"
248,poly,100.0,10.0,3,100,1.0,"[38, 23, 10, 24]"
249,poly,100.0,10.0,3,150,0.5,"[38, 23, 10, 24]"
250,poly,100.0,10.0,3,150,0.75,"[38, 23, 10, 24]"
251,poly,100.0,10.0,3,150,1.0,"[38, 23, 10, 24]"
252,linear,1000.0,,,50,0.5,"[41, 20, 15, 19]"
253,linear,1000.0,,,50,0.75,"[40, 21, 15, 19]"
254,linear,1000.0,,,50,1.0,"[40, 21, 15, 19]"
255,linear,1000.0,,,100,0.5,"[41, 20, 15, 19]"
256,linear,1000.0,,,100,0.75,"[40, 21, 15, 19]"
257,linear,1000.0,,,100,1.0,"[40, 21, 15, 19]"
258,linear,1000.0,,,150,0.5,"[41, 20, 15, 19]"
259,linear,1000.0,,,150,0.75,"[40, 21, 15, 19]"
260,linear,1000.0,,,150,1.0,"[40, 21, 15, 19]"
261,rbf,1000.0,1,,50,0.5,"[39, 22, 10, 24]"
262,rbf,1000.0,1,,50,0.75,"[39, 22, 10, 24]"
263,rbf,1000.0,1,,50,1.0,"[39, 22, 10, 24]"
264,rbf,1000.0,1,,100,0.5,"[39, 22, 10, 24]"
265,rbf,1000.0,1,,100,0.75,"[39, 22, 10, 24]"
266,rbf,1000.0,1,,100,1.0,"[39, 22, 10, 24]"
267,rbf,1000.0,1,,150,0.5,"[39, 22, 10, 24]"
268,rbf,1000.0,1,,150,0.75,"[39, 22, 10, 24]"
269,rbf,1000.0,1,,150,1.0,"[39, 22, 10, 24]"
270,poly,1000.0,1,2,50,0.5,"[38, 23, 10, 24]"
271,poly,1000.0,1,2,50,0.75,"[38, 23, 10, 24]"
272,poly,1000.0,1,2,50,1.0,"[38, 23, 10, 24]"
273,poly,1000.0,1,2,100,0.5,"[38, 23, 10, 24]"
274,poly,1000.0,1,2,100,0.75,"[38, 23, 10, 24]"
275,poly,1000.0,1,2,100,1.0,"[38, 23, 10, 24]"
276,poly,1000.0,1,2,150,0.5,"[38, 23, 10, 24]"
277,poly,1000.0,1,2,150,0.75,"[38, 23, 10, 24]"
278,poly,1000.0,1,2,150,1.0,"[38, 23, 10, 24]"
279,poly,1000.0,1,3,50,0.5,"[38, 23, 10, 24]"
280,poly,1000.0,1,3,50,0.75,"[38, 23, 10, 24]"
281,poly,1000.0,1,3,50,1.0,"[38, 23, 10, 24]"
282,poly,1000.0,1,3,100,0.5,"[38, 23, 10, 24]"
283,poly,1000.0,1,3,100,0.75,"[38, 23, 10, 24]"
284,poly,1000.0,1,3,100,1.0,"[38, 23, 10, 24]"
285,poly,1000.0,1,3,150,0.5,"[38, 23, 10, 24]"
286,poly,1000.0,1,3,150,0.75,"[38, 23, 10, 24]"
287,poly,1000.0,1,3,150,1.0,"[38, 23, 10, 24]"
288,rbf,1000.0,10.0,,50,0.5,"[39, 22, 10, 24]"
289,rbf,1000.0,10.0,,50,0.75,"[39, 22, 10, 24]"
290,rbf,1000.0,10.0,,50,1.0,"[39, 22, 10, 24]"
291,rbf,1000.0,10.0,,100,0.5,"[39, 22, 10, 24]"
292,rbf,1000.0,10.0,,100,0.75,"[39, 22, 10, 24]"
293,rbf,1000.0,10.0,,100,1.0,"[39, 22, 10, 24]"
294,rbf,1000.0,10.0,,150,0.5,"[39, 22, 10, 24]"
295,rbf,1000.0,10.0,,150,0.75,"[39, 22, 10, 24]"
296,rbf,1000.0,10.0,,150,1.0,"[39, 22, 10, 24]"
297,poly,1000.0,10.0,2,50,0.5,"[38, 23, 10, 24]"
298,poly,1000.0,10.0,2,50,0.75,"[38, 23, 10, 24]"
299,poly,1000.0,10.0,2,50,1.0,"[38, 23, 10, 24]"
300,poly,1000.0,10.0,2,100,0.5,"[38, 23, 10, 24]"
301,poly,1000.0,10.0,2,100,0.75,"[38, 23, 10, 24]"
302,poly,1000.0,10.0,2,100,1.0,"[38, 23, 10, 24]"
303,poly,1000.0,10.0,2,150,0.5,"[38, 23, 10, 24]"
304,poly,1000.0,10.0,2,150,0.75,"[38, 23, 10, 24]"
305,poly,1000.0,10.0,2,150,1.0,"[38, 23, 10, 24]"
306,poly,1000.0,10.0,3,50,0.5,"[38, 23, 10, 24]"
307,poly,1000.0,10.0,3,50,0.75,"[38, 23, 10, 24]"
308,poly,1000.0,10.0,3,50,1.0,"[38, 23, 10, 24]"
309,poly,1000.0,10.0,3,100,0.5,"[38, 23, 10, 24]"
310,poly,1000.0,10.0,3,100,0.75,"[38, 23, 10, 24]"
311,poly,1000.0,10.0,3,100,1.0,"[38, 23, 10, 24]"
312,poly,1000.0,10.0,3,150,0.5,"[38, 23, 10, 24]"
313,poly,1000.0,10.0,3,150,0.75,"[38, 23, 10, 24]"
314,poly,1000.0,10.0,3,150,1.0,"[38, 23, 10, 24]"
