,Kernel,C,Gamma,Degree,Estimators,Learning Rate,Confusion Matrix
38,rbf,0.1,10.0,,50,1.0,"[61, 0, 34, 0]"
39,rbf,0.1,10.0,,100,0.5,"[61, 0, 34, 0]"
40,rbf,0.1,10.0,,100,0.75,"[61, 0, 34, 0]"
41,rbf,0.1,10.0,,100,1.0,"[61, 0, 34, 0]"
42,rbf,0.1,10.0,,150,0.5,"[61, 0, 34, 0]"
43,rbf,0.1,10.0,,150,0.75,"[61, 0, 34, 0]"
44,rbf,0.1,10.0,,150,1.0,"[61, 0, 34, 0]"
45,poly,0.1,10.0,2,50,0.5,"[36, 25, 2, 32]"
46,poly,0.1,10.0,2,50,0.75,"[36, 25, 2, 32]"
47,poly,0.1,10.0,2,50,1.0,"[52, 9, 27, 7]"
48,poly,0.1,10.0,2,100,0.5,"[36, 25, 2, 32]"
49,poly,0.1,10.0,2,100,0.75,"[36, 25, 2, 32]"
50,poly,0.1,10.0,2,100,1.0,"[52, 9, 27, 7]"
51,poly,0.1,10.0,2,150,0.5,"[36, 25, 2, 32]"
52,poly,0.1,10.0,2,150,0.75,"[36, 25, 2, 32]"
53,poly,0.1,10.0,2,150,1.0,"[52, 9, 27, 7]"
54,poly,0.1,10.0,3,50,0.5,"[36, 25, 2, 32]"
55,poly,0.1,10.0,3,50,0.75,"[36, 25, 2, 32]"
56,poly,0.1,10.0,3,50,1.0,"[37, 24, 2, 32]"
57,poly,0.1,10.0,3,100,0.5,"[37, 24, 2, 32]"
58,poly,0.1,10.0,3,100,0.75,"[36, 25, 2, 32]"
59,poly,0.1,10.0,3,100,1.0,"[37, 24, 2, 32]"
60,poly,0.1,10.0,3,150,0.5,"[37, 24, 2, 32]"
61,poly,0.1,10.0,3,150,0.75,"[36, 25, 2, 32]"
62,poly,0.1,10.0,3,150,1.0,"[37, 24, 2, 32]"
63,linear,1.0,,,50,0.5,"[37, 24, 2, 32]"
64,linear,1.0,,,50,0.75,"[36, 25, 2, 32]"
65,linear,1.0,,,50,1.0,"[36, 25, 2, 32]"
66,linear,1.0,,,100,0.5,"[37, 24, 2, 32]"
67,linear,1.0,,,100,0.75,"[36, 25, 2, 32]"
68,linear,1.0,,,100,1.0,"[36, 25, 2, 32]"
69,linear,1.0,,,150,0.5,"[37, 24, 2, 32]"
70,linear,1.0,,,150,0.75,"[36, 25, 2, 32]"
71,linear,1.0,,,150,1.0,"[36, 25, 2, 32]"
72,rbf,1.0,1,,50,0.5,"[61, 0, 34, 0]"
73,rbf,1.0,1,,50,0.75,"[61, 0, 34, 0]"
74,rbf,1.0,1,,50,1.0,"[61, 0, 34, 0]"
75,rbf,1.0,1,,100,0.5,"[61, 0, 34, 0]"
76,rbf,1.0,1,,100,0.75,"[61, 0, 34, 0]"
77,rbf,1.0,1,,100,1.0,"[61, 0, 34, 0]"
78,rbf,1.0,1,,150,0.5,"[61, 0, 34, 0]"
79,rbf,1.0,1,,150,0.75,"[61, 0, 34, 0]"
80,rbf,1.0,1,,150,1.0,"[61, 0, 34, 0]"
81,poly,1.0,1,2,50,0.5,"[61, 0, 34, 0]"
82,poly,1.0,1,2,50,0.75,"[60, 1, 34, 0]"
83,poly,1.0,1,2,50,1.0,"[36, 25, 2, 32]"
84,poly,1.0,1,2,100,0.5,"[60, 1, 34, 0]"
85,poly,1.0,1,2,100,0.75,"[60, 1, 34, 0]"
86,poly,1.0,1,2,100,1.0,"[36, 25, 2, 32]"
87,poly,1.0,1,2,150,0.5,"[60, 1, 34, 0]"
88,poly,1.0,1,2,150,0.75,"[60, 1, 34, 0]"
89,poly,1.0,1,2,150,1.0,"[36, 25, 2, 32]"
90,poly,1.0,1,3,50,0.5,"[56, 5, 29, 5]"
91,poly,1.0,1,3,50,0.75,"[53, 8, 27, 7]"
92,poly,1.0,1,3,50,1.0,"[56, 5, 29, 5]"
93,poly,1.0,1,3,100,0.5,"[56, 5, 29, 5]"
94,poly,1.0,1,3,100,0.75,"[53, 8, 27, 7]"
95,poly,1.0,1,3,100,1.0,"[56, 5, 29, 5]"
96,poly,1.0,1,3,150,0.5,"[56, 5, 29, 5]"
97,poly,1.0,1,3,150,0.75,"[53, 8, 27, 7]"
98,poly,1.0,1,3,150,1.0,"[56, 5, 29, 5]"
99,rbf,1.0,10.0,,50,0.5,"[61, 0, 34, 0]"
100,rbf,1.0,10.0,,50,0.75,"[61, 0, 34, 0]"
101,rbf,1.0,10.0,,50,1.0,"[61, 0, 34, 0]"
102,rbf,1.0,10.0,,100,0.5,"[61, 0, 34, 0]"
103,rbf,1.0,10.0,,100,0.75,"[61, 0, 34, 0]"
104,rbf,1.0,10.0,,100,1.0,"[61, 0, 34, 0]"
105,rbf,1.0,10.0,,150,0.5,"[61, 0, 34, 0]"
106,rbf,1.0,10.0,,150,0.75,"[61, 0, 34, 0]"
107,rbf,1.0,10.0,,150,1.0,"[61, 0, 34, 0]"
108,poly,1.0,10.0,2,50,0.5,"[37, 24, 2, 32]"
109,poly,1.0,10.0,2,50,0.75,"[37, 24, 2, 32]"
110,poly,1.0,10.0,2,50,1.0,"[37, 24, 2, 32]"
111,poly,1.0,10.0,2,100,0.5,"[37, 24, 2, 32]"
112,poly,1.0,10.0,2,100,0.75,"[37, 24, 2, 32]"
113,poly,1.0,10.0,2,100,1.0,"[37, 24, 2, 32]"
114,poly,1.0,10.0,2,150,0.5,"[37, 24, 2, 32]"
115,poly,1.0,10.0,2,150,0.75,"[37, 24, 2, 32]"
116,poly,1.0,10.0,2,150,1.0,"[37, 24, 2, 32]"
117,poly,1.0,10.0,3,50,0.5,"[37, 24, 2, 32]"
118,poly,1.0,10.0,3,50,0.75,"[37, 24, 2, 32]"
119,poly,1.0,10.0,3,50,1.0,"[36, 25, 2, 32]"
120,poly,1.0,10.0,3,100,0.5,"[37, 24, 2, 32]"
121,poly,1.0,10.0,3,100,0.75,"[37, 24, 2, 32]"
122,poly,1.0,10.0,3,100,1.0,"[36, 25, 2, 32]"
123,poly,1.0,10.0,3,150,0.5,"[37, 24, 2, 32]"
124,poly,1.0,10.0,3,150,0.75,"[37, 24, 2, 32]"
125,poly,1.0,10.0,3,150,1.0,"[36, 25, 2, 32]"
126,linear,10.0,,,50,0.5,"[37, 24, 2, 32]"
127,linear,10.0,,,50,0.75,"[37, 24, 2, 32]"
128,linear,10.0,,,50,1.0,"[37, 24, 2, 32]"
129,linear,10.0,,,100,0.5,"[37, 24, 2, 32]"
130,linear,10.0,,,100,0.75,"[37, 24, 2, 32]"
131,linear,10.0,,,100,1.0,"[37, 24, 2, 32]"
132,linear,10.0,,,150,0.5,"[37, 24, 2, 32]"
133,linear,10.0,,,150,0.75,"[37, 24, 2, 32]"
134,linear,10.0,,,150,1.0,"[37, 24, 2, 32]"
135,rbf,10.0,1,,50,0.5,"[45, 16, 9, 25]"
136,rbf,10.0,1,,50,0.75,"[41, 20, 4, 30]"
137,rbf,10.0,1,,50,1.0,"[33, 28, 1, 33]"
138,rbf,10.0,1,,100,0.5,"[45, 16, 9, 25]"
139,rbf,10.0,1,,100,0.75,"[41, 20, 4, 30]"
140,rbf,10.0,1,,100,1.0,"[33, 28, 1, 33]"
141,rbf,10.0,1,,150,0.5,"[45, 16, 9, 25]"
142,rbf,10.0,1,,150,0.75,"[41, 20, 4, 30]"
143,rbf,10.0,1,,150,1.0,"[33, 28, 1, 33]"
144,poly,10.0,1,2,50,0.5,"[36, 25, 2, 32]"
145,poly,10.0,1,2,50,0.75,"[36, 25, 2, 32]"
146,poly,10.0,1,2,50,1.0,"[52, 9, 27, 7]"
147,poly,10.0,1,2,100,0.5,"[36, 25, 2, 32]"
148,poly,10.0,1,2,100,0.75,"[36, 25, 2, 32]"
149,poly,10.0,1,2,100,1.0,"[52, 9, 27, 7]"
150,poly,10.0,1,2,150,0.5,"[36, 25, 2, 32]"
151,poly,10.0,1,2,150,0.75,"[36, 25, 2, 32]"
152,poly,10.0,1,2,150,1.0,"[52, 9, 27, 7]"
153,poly,10.0,1,3,50,0.5,"[35, 26, 2, 32]"
154,poly,10.0,1,3,50,0.75,"[35, 26, 2, 32]"
155,poly,10.0,1,3,50,1.0,"[35, 26, 2, 32]"
156,poly,10.0,1,3,100,0.5,"[35, 26, 2, 32]"
157,poly,10.0,1,3,100,0.75,"[35, 26, 2, 32]"
158,poly,10.0,1,3,100,1.0,"[35, 26, 2, 32]"
159,poly,10.0,1,3,150,0.5,"[36, 25, 2, 32]"
160,poly,10.0,1,3,150,0.75,"[36, 25, 2, 32]"
161,poly,10.0,1,3,150,1.0,"[35, 26, 2, 32]"
162,rbf,10.0,10.0,,50,0.5,"[45, 16, 9, 25]"
163,rbf,10.0,10.0,,50,0.75,"[41, 20, 4, 30]"
164,rbf,10.0,10.0,,50,1.0,"[38, 23, 2, 32]"
165,rbf,10.0,10.0,,100,0.5,"[45, 16, 9, 25]"
166,rbf,10.0,10.0,,100,0.75,"[41, 20, 4, 30]"
167,rbf,10.0,10.0,,100,1.0,"[38, 23, 2, 32]"
168,rbf,10.0,10.0,,150,0.5,"[45, 16, 9, 25]"
169,rbf,10.0,10.0,,150,0.75,"[41, 20, 4, 30]"
170,rbf,10.0,10.0,,150,1.0,"[38, 23, 2, 32]"
171,poly,10.0,10.0,2,50,0.5,"[37, 24, 2, 32]"
172,poly,10.0,10.0,2,50,0.75,"[37, 24, 2, 32]"
173,poly,10.0,10.0,2,50,1.0,"[37, 24, 2, 32]"
174,poly,10.0,10.0,2,100,0.5,"[37, 24, 2, 32]"
175,poly,10.0,10.0,2,100,0.75,"[37, 24, 2, 32]"
176,poly,10.0,10.0,2,100,1.0,"[37, 24, 2, 32]"
177,poly,10.0,10.0,2,150,0.5,"[37, 24, 2, 32]"
178,poly,10.0,10.0,2,150,0.75,"[37, 24, 2, 32]"
179,poly,10.0,10.0,2,150,1.0,"[37, 24, 2, 32]"
180,poly,10.0,10.0,3,50,0.5,"[36, 25, 2, 32]"
181,poly,10.0,10.0,3,50,0.75,"[36, 25, 2, 32]"
182,poly,10.0,10.0,3,50,1.0,"[36, 25, 2, 32]"
183,poly,10.0,10.0,3,100,0.5,"[37, 24, 2, 32]"
184,poly,10.0,10.0,3,100,0.75,"[36, 25, 2, 32]"
185,poly,10.0,10.0,3,100,1.0,"[36, 25, 2, 32]"
186,poly,10.0,10.0,3,150,0.5,"[37, 24, 2, 32]"
187,poly,10.0,10.0,3,150,0.75,"[36, 25, 2, 32]"
188,poly,10.0,10.0,3,150,1.0,"[36, 25, 2, 32]"
189,linear,100.0,,,50,0.5,"[38, 23, 2, 32]"
190,linear,100.0,,,50,0.75,"[37, 24, 2, 32]"
191,linear,100.0,,,50,1.0,"[37, 24, 2, 32]"
192,linear,100.0,,,100,0.5,"[38, 23, 2, 32]"
193,linear,100.0,,,100,0.75,"[37, 24, 2, 32]"
194,linear,100.0,,,100,1.0,"[37, 24, 2, 32]"
195,linear,100.0,,,150,0.5,"[38, 23, 2, 32]"
196,linear,100.0,,,150,0.75,"[37, 24, 2, 32]"
197,linear,100.0,,,150,1.0,"[37, 24, 2, 32]"
198,rbf,100.0,1,,50,0.5,"[37, 24, 2, 32]"
199,rbf,100.0,1,,50,0.75,"[37, 24, 2, 32]"
200,rbf,100.0,1,,50,1.0,"[37, 24, 2, 32]"
201,rbf,100.0,1,,100,0.5,"[37, 24, 2, 32]"
202,rbf,100.0,1,,100,0.75,"[37, 24, 2, 32]"
203,rbf,100.0,1,,100,1.0,"[37, 24, 2, 32]"
204,rbf,100.0,1,,150,0.5,"[37, 24, 2, 32]"
205,rbf,100.0,1,,150,0.75,"[37, 24, 2, 32]"
206,rbf,100.0,1,,150,1.0,"[37, 24, 2, 32]"
207,poly,100.0,1,2,50,0.5,"[37, 24, 2, 32]"
208,poly,100.0,1,2,50,0.75,"[37, 24, 2, 32]"
209,poly,100.0,1,2,50,1.0,"[37, 24, 2, 32]"
210,poly,100.0,1,2,100,0.5,"[37, 24, 2, 32]"
211,poly,100.0,1,2,100,0.75,"[37, 24, 2, 32]"
212,poly,100.0,1,2,100,1.0,"[37, 24, 2, 32]"
213,poly,100.0,1,2,150,0.5,"[37, 24, 2, 32]"
214,poly,100.0,1,2,150,0.75,"[37, 24, 2, 32]"
215,poly,100.0,1,2,150,1.0,"[37, 24, 2, 32]"
216,poly,100.0,1,3,50,0.5,"[36, 25, 2, 32]"
217,poly,100.0,1,3,50,0.75,"[36, 25, 2, 32]"
218,poly,100.0,1,3,50,1.0,"[37, 24, 2, 32]"
219,poly,100.0,1,3,100,0.5,"[37, 24, 2, 32]"
220,poly,100.0,1,3,100,0.75,"[36, 25, 2, 32]"
221,poly,100.0,1,3,100,1.0,"[37, 24, 2, 32]"
222,poly,100.0,1,3,150,0.5,"[37, 24, 2, 32]"
223,poly,100.0,1,3,150,0.75,"[36, 25, 2, 32]"
224,poly,100.0,1,3,150,1.0,"[37, 24, 2, 32]"
225,rbf,100.0,10.0,,50,0.5,"[38, 23, 2, 32]"
226,rbf,100.0,10.0,,50,0.75,"[38, 23, 2, 32]"
227,rbf,100.0,10.0,,50,1.0,"[38, 23, 2, 32]"
228,rbf,100.0,10.0,,100,0.5,"[38, 23, 2, 32]"
229,rbf,100.0,10.0,,100,0.75,"[38, 23, 2, 32]"
230,rbf,100.0,10.0,,100,1.0,"[38, 23, 2, 32]"
231,rbf,100.0,10.0,,150,0.5,"[38, 23, 2, 32]"
232,rbf,100.0,10.0,,150,0.75,"[38, 23, 2, 32]"
233,rbf,100.0,10.0,,150,1.0,"[38, 23, 2, 32]"
234,poly,100.0,10.0,2,50,0.5,"[36, 25, 2, 32]"
235,poly,100.0,10.0,2,50,0.75,"[37, 24, 2, 32]"
236,poly,100.0,10.0,2,50,1.0,"[36, 25, 2, 32]"
237,poly,100.0,10.0,2,100,0.5,"[36, 25, 2, 32]"
238,poly,100.0,10.0,2,100,0.75,"[37, 24, 2, 32]"
239,poly,100.0,10.0,2,100,1.0,"[36, 25, 2, 32]"
240,poly,100.0,10.0,2,150,0.5,"[36, 25, 2, 32]"
241,poly,100.0,10.0,2,150,0.75,"[37, 24, 2, 32]"
242,poly,100.0,10.0,2,150,1.0,"[36, 25, 2, 32]"
243,poly,100.0,10.0,3,50,0.5,"[36, 25, 2, 32]"
244,poly,100.0,10.0,3,50,0.75,"[36, 25, 2, 32]"
245,poly,100.0,10.0,3,50,1.0,"[36, 25, 2, 32]"
246,poly,100.0,10.0,3,100,0.5,"[36, 25, 2, 32]"
247,poly,100.0,10.0,3,100,0.75,"[36, 25, 2, 32]"
248,poly,100.0,10.0,3,100,1.0,"[36, 25, 2, 32]"
249,poly,100.0,10.0,3,150,0.5,"[37, 24, 2, 32]"
250,poly,100.0,10.0,3,150,0.75,"[36, 25, 2, 32]"
251,poly,100.0,10.0,3,150,1.0,"[36, 25, 2, 32]"
252,linear,1000.0,,,50,0.5,"[38, 23, 2, 32]"
253,linear,1000.0,,,50,0.75,"[37, 24, 2, 32]"
254,linear,1000.0,,,50,1.0,"[37, 24, 2, 32]"
255,linear,1000.0,,,100,0.5,"[38, 23, 2, 32]"
256,linear,1000.0,,,100,0.75,"[37, 24, 2, 32]"
257,linear,1000.0,,,100,1.0,"[37, 24, 2, 32]"
258,linear,1000.0,,,150,0.5,"[38, 23, 2, 32]"
259,linear,1000.0,,,150,0.75,"[37, 24, 2, 32]"
260,linear,1000.0,,,150,1.0,"[37, 24, 2, 32]"
261,rbf,1000.0,1,,50,0.5,"[37, 24, 2, 32]"
262,rbf,1000.0,1,,50,0.75,"[37, 24, 2, 32]"
263,rbf,1000.0,1,,50,1.0,"[37, 24, 2, 32]"
264,rbf,1000.0,1,,100,0.5,"[37, 24, 2, 32]"
265,rbf,1000.0,1,,100,0.75,"[37, 24, 2, 32]"
266,rbf,1000.0,1,,100,1.0,"[37, 24, 2, 32]"
267,rbf,1000.0,1,,150,0.5,"[37, 24, 2, 32]"
268,rbf,1000.0,1,,150,0.75,"[37, 24, 2, 32]"
269,rbf,1000.0,1,,150,1.0,"[37, 24, 2, 32]"
270,poly,1000.0,1,2,50,0.5,"[37, 24, 2, 32]"
271,poly,1000.0,1,2,50,0.75,"[37, 24, 2, 32]"
272,poly,1000.0,1,2,50,1.0,"[37, 24, 2, 32]"
273,poly,1000.0,1,2,100,0.5,"[37, 24, 2, 32]"
274,poly,1000.0,1,2,100,0.75,"[37, 24, 2, 32]"
275,poly,1000.0,1,2,100,1.0,"[37, 24, 2, 32]"
276,poly,1000.0,1,2,150,0.5,"[37, 24, 2, 32]"
277,poly,1000.0,1,2,150,0.75,"[37, 24, 2, 32]"
278,poly,1000.0,1,2,150,1.0,"[37, 24, 2, 32]"
279,poly,1000.0,1,3,50,0.5,"[37, 24, 2, 32]"
280,poly,1000.0,1,3,50,0.75,"[37, 24, 2, 32]"
281,poly,1000.0,1,3,50,1.0,"[36, 25, 2, 32]"
282,poly,1000.0,1,3,100,0.5,"[37, 24, 2, 32]"
283,poly,1000.0,1,3,100,0.75,"[37, 24, 2, 32]"
284,poly,1000.0,1,3,100,1.0,"[36, 25, 2, 32]"
285,poly,1000.0,1,3,150,0.5,"[37, 24, 2, 32]"
286,poly,1000.0,1,3,150,0.75,"[37, 24, 2, 32]"
287,poly,1000.0,1,3,150,1.0,"[36, 25, 2, 32]"
288,rbf,1000.0,10.0,,50,0.5,"[37, 24, 2, 32]"
289,rbf,1000.0,10.0,,50,0.75,"[37, 24, 2, 32]"
290,rbf,1000.0,10.0,,50,1.0,"[37, 24, 2, 32]"
291,rbf,1000.0,10.0,,100,0.5,"[37, 24, 2, 32]"
292,rbf,1000.0,10.0,,100,0.75,"[37, 24, 2, 32]"
293,rbf,1000.0,10.0,,100,1.0,"[37, 24, 2, 32]"
294,rbf,1000.0,10.0,,150,0.5,"[37, 24, 2, 32]"
295,rbf,1000.0,10.0,,150,0.75,"[37, 24, 2, 32]"
296,rbf,1000.0,10.0,,150,1.0,"[37, 24, 2, 32]"
297,poly,1000.0,10.0,2,50,0.5,"[36, 25, 2, 32]"
298,poly,1000.0,10.0,2,50,0.75,"[36, 25, 2, 32]"
299,poly,1000.0,10.0,2,50,1.0,"[36, 25, 2, 32]"
300,poly,1000.0,10.0,2,100,0.5,"[36, 25, 2, 32]"
301,poly,1000.0,10.0,2,100,0.75,"[36, 25, 2, 32]"
302,poly,1000.0,10.0,2,100,1.0,"[36, 25, 2, 32]"
303,poly,1000.0,10.0,2,150,0.5,"[37, 24, 2, 32]"
304,poly,1000.0,10.0,2,150,0.75,"[36, 25, 2, 32]"
305,poly,1000.0,10.0,2,150,1.0,"[36, 25, 2, 32]"
306,poly,1000.0,10.0,3,50,0.5,"[36, 25, 2, 32]"
307,poly,1000.0,10.0,3,50,0.75,"[36, 25, 2, 32]"
308,poly,1000.0,10.0,3,50,1.0,"[36, 25, 2, 32]"
309,poly,1000.0,10.0,3,100,0.5,"[36, 25, 2, 32]"
310,poly,1000.0,10.0,3,100,0.75,"[36, 25, 2, 32]"
311,poly,1000.0,10.0,3,100,1.0,"[36, 25, 2, 32]"
312,poly,1000.0,10.0,3,150,0.5,"[37, 24, 2, 32]"
313,poly,1000.0,10.0,3,150,0.75,"[36, 25, 2, 32]"
314,poly,1000.0,10.0,3,150,1.0,"[36, 25, 2, 32]"
