,Kernel,C,Gamma,Degree,Estimators,Learning Rate,Confusion Matrix
51,poly,0.1,10.0,2,150,0.5,"[43, 18, 7, 28]"
52,poly,0.1,10.0,2,150,0.75,"[43, 18, 7, 28]"
53,poly,0.1,10.0,2,150,1.0,"[56, 5, 26, 9]"
54,poly,0.1,10.0,3,50,0.5,"[43, 18, 7, 28]"
55,poly,0.1,10.0,3,50,0.75,"[43, 18, 7, 28]"
56,poly,0.1,10.0,3,50,1.0,"[43, 18, 7, 28]"
57,poly,0.1,10.0,3,100,0.5,"[43, 18, 7, 28]"
58,poly,0.1,10.0,3,100,0.75,"[43, 18, 7, 28]"
59,poly,0.1,10.0,3,100,1.0,"[43, 18, 7, 28]"
60,poly,0.1,10.0,3,150,0.5,"[43, 18, 7, 28]"
61,poly,0.1,10.0,3,150,0.75,"[43, 18, 7, 28]"
62,poly,0.1,10.0,3,150,1.0,"[43, 18, 7, 28]"
63,linear,1.0,,,50,0.5,"[47, 14, 10, 25]"
64,linear,1.0,,,50,0.75,"[46, 15, 9, 26]"
65,linear,1.0,,,50,1.0,"[44, 17, 7, 28]"
66,linear,1.0,,,100,0.5,"[47, 14, 10, 25]"
67,linear,1.0,,,100,0.75,"[46, 15, 9, 26]"
68,linear,1.0,,,100,1.0,"[44, 17, 7, 28]"
69,linear,1.0,,,150,0.5,"[47, 14, 10, 25]"
70,linear,1.0,,,150,0.75,"[46, 15, 9, 26]"
71,linear,1.0,,,150,1.0,"[44, 17, 7, 28]"
72,rbf,1.0,1,,50,0.5,"[61, 0, 35, 0]"
73,rbf,1.0,1,,50,0.75,"[61, 0, 35, 0]"
74,rbf,1.0,1,,50,1.0,"[61, 0, 35, 0]"
75,rbf,1.0,1,,100,0.5,"[61, 0, 35, 0]"
76,rbf,1.0,1,,100,0.75,"[61, 0, 35, 0]"
77,rbf,1.0,1,,100,1.0,"[61, 0, 35, 0]"
78,rbf,1.0,1,,150,0.5,"[61, 0, 35, 0]"
79,rbf,1.0,1,,150,0.75,"[61, 0, 35, 0]"
80,rbf,1.0,1,,150,1.0,"[61, 0, 35, 0]"
81,poly,1.0,1,2,50,0.5,"[61, 0, 35, 0]"
82,poly,1.0,1,2,50,0.75,"[61, 0, 35, 0]"
83,poly,1.0,1,2,50,1.0,"[61, 0, 35, 0]"
84,poly,1.0,1,2,100,0.5,"[61, 0, 35, 0]"
85,poly,1.0,1,2,100,0.75,"[61, 0, 35, 0]"
86,poly,1.0,1,2,100,1.0,"[61, 0, 35, 0]"
87,poly,1.0,1,2,150,0.5,"[61, 0, 35, 0]"
88,poly,1.0,1,2,150,0.75,"[61, 0, 35, 0]"
89,poly,1.0,1,2,150,1.0,"[61, 0, 35, 0]"
90,poly,1.0,1,3,50,0.5,"[51, 10, 23, 12]"
91,poly,1.0,1,3,50,0.75,"[59, 2, 29, 6]"
92,poly,1.0,1,3,50,1.0,"[61, 0, 35, 0]"
93,poly,1.0,1,3,100,0.5,"[51, 10, 23, 12]"
94,poly,1.0,1,3,100,0.75,"[59, 2, 29, 6]"
95,poly,1.0,1,3,100,1.0,"[61, 0, 35, 0]"
96,poly,1.0,1,3,150,0.5,"[51, 10, 23, 12]"
97,poly,1.0,1,3,150,0.75,"[59, 2, 29, 6]"
98,poly,1.0,1,3,150,1.0,"[61, 0, 35, 0]"
99,rbf,1.0,10.0,,50,0.5,"[61, 0, 35, 0]"
100,rbf,1.0,10.0,,50,0.75,"[61, 0, 35, 0]"
101,rbf,1.0,10.0,,50,1.0,"[61, 0, 35, 0]"
102,rbf,1.0,10.0,,100,0.5,"[61, 0, 35, 0]"
103,rbf,1.0,10.0,,100,0.75,"[61, 0, 35, 0]"
104,rbf,1.0,10.0,,100,1.0,"[61, 0, 35, 0]"
105,rbf,1.0,10.0,,150,0.5,"[61, 0, 35, 0]"
106,rbf,1.0,10.0,,150,0.75,"[61, 0, 35, 0]"
107,rbf,1.0,10.0,,150,1.0,"[61, 0, 35, 0]"
108,poly,1.0,10.0,2,50,0.5,"[43, 18, 7, 28]"
109,poly,1.0,10.0,2,50,0.75,"[44, 17, 7, 28]"
110,poly,1.0,10.0,2,50,1.0,"[44, 17, 7, 28]"
111,poly,1.0,10.0,2,100,0.5,"[43, 18, 7, 28]"
112,poly,1.0,10.0,2,100,0.75,"[43, 18, 7, 28]"
113,poly,1.0,10.0,2,100,1.0,"[43, 18, 7, 28]"
114,poly,1.0,10.0,2,150,0.5,"[43, 18, 7, 28]"
115,poly,1.0,10.0,2,150,0.75,"[43, 18, 7, 28]"
116,poly,1.0,10.0,2,150,1.0,"[43, 18, 7, 28]"
117,poly,1.0,10.0,3,50,0.5,"[41, 20, 7, 28]"
118,poly,1.0,10.0,3,50,0.75,"[41, 20, 7, 28]"
119,poly,1.0,10.0,3,50,1.0,"[41, 20, 7, 28]"
120,poly,1.0,10.0,3,100,0.5,"[41, 20, 7, 28]"
121,poly,1.0,10.0,3,100,0.75,"[41, 20, 7, 28]"
122,poly,1.0,10.0,3,100,1.0,"[41, 20, 7, 28]"
123,poly,1.0,10.0,3,150,0.5,"[41, 20, 7, 28]"
124,poly,1.0,10.0,3,150,0.75,"[41, 20, 7, 28]"
125,poly,1.0,10.0,3,150,1.0,"[41, 20, 7, 28]"
126,linear,10.0,,,50,0.5,"[47, 14, 10, 25]"
127,linear,10.0,,,50,0.75,"[46, 15, 10, 25]"
128,linear,10.0,,,50,1.0,"[43, 18, 7, 28]"
129,linear,10.0,,,100,0.5,"[47, 14, 10, 25]"
130,linear,10.0,,,100,0.75,"[46, 15, 10, 25]"
131,linear,10.0,,,100,1.0,"[43, 18, 7, 28]"
132,linear,10.0,,,150,0.5,"[47, 14, 10, 25]"
133,linear,10.0,,,150,0.75,"[46, 15, 10, 25]"
134,linear,10.0,,,150,1.0,"[43, 18, 7, 28]"
135,rbf,10.0,1,,50,0.5,"[54, 7, 19, 16]"
136,rbf,10.0,1,,50,0.75,"[52, 9, 13, 22]"
137,rbf,10.0,1,,50,1.0,"[38, 23, 5, 30]"
138,rbf,10.0,1,,100,0.5,"[54, 7, 19, 16]"
139,rbf,10.0,1,,100,0.75,"[52, 9, 13, 22]"
140,rbf,10.0,1,,100,1.0,"[38, 23, 5, 30]"
141,rbf,10.0,1,,150,0.5,"[54, 7, 19, 16]"
142,rbf,10.0,1,,150,0.75,"[52, 9, 13, 22]"
143,rbf,10.0,1,,150,1.0,"[38, 23, 5, 30]"
144,poly,10.0,1,2,50,0.5,"[43, 18, 7, 28]"
145,poly,10.0,1,2,50,0.75,"[43, 18, 7, 28]"
146,poly,10.0,1,2,50,1.0,"[56, 5, 26, 9]"
147,poly,10.0,1,2,100,0.5,"[43, 18, 7, 28]"
148,poly,10.0,1,2,100,0.75,"[43, 18, 7, 28]"
149,poly,10.0,1,2,100,1.0,"[56, 5, 26, 9]"
150,poly,10.0,1,2,150,0.5,"[43, 18, 7, 28]"
151,poly,10.0,1,2,150,0.75,"[43, 18, 7, 28]"
152,poly,10.0,1,2,150,1.0,"[56, 5, 26, 9]"
153,poly,10.0,1,3,50,0.5,"[43, 18, 7, 28]"
154,poly,10.0,1,3,50,0.75,"[43, 18, 7, 28]"
155,poly,10.0,1,3,50,1.0,"[42, 19, 7, 28]"
156,poly,10.0,1,3,100,0.5,"[43, 18, 7, 28]"
157,poly,10.0,1,3,100,0.75,"[43, 18, 7, 28]"
158,poly,10.0,1,3,100,1.0,"[42, 19, 7, 28]"
159,poly,10.0,1,3,150,0.5,"[43, 18, 7, 28]"
160,poly,10.0,1,3,150,0.75,"[43, 18, 7, 28]"
161,poly,10.0,1,3,150,1.0,"[42, 19, 7, 28]"
162,rbf,10.0,10.0,,50,0.5,"[54, 7, 19, 16]"
163,rbf,10.0,10.0,,50,0.75,"[54, 7, 19, 16]"
164,rbf,10.0,10.0,,50,1.0,"[44, 17, 7, 28]"
165,rbf,10.0,10.0,,100,0.5,"[54, 7, 19, 16]"
166,rbf,10.0,10.0,,100,0.75,"[54, 7, 19, 16]"
167,rbf,10.0,10.0,,100,1.0,"[44, 17, 7, 28]"
168,rbf,10.0,10.0,,150,0.5,"[54, 7, 19, 16]"
169,rbf,10.0,10.0,,150,0.75,"[54, 7, 19, 16]"
170,rbf,10.0,10.0,,150,1.0,"[44, 17, 7, 28]"
171,poly,10.0,10.0,2,50,0.5,"[41, 20, 7, 28]"
172,poly,10.0,10.0,2,50,0.75,"[41, 20, 7, 28]"
173,poly,10.0,10.0,2,50,1.0,"[41, 20, 7, 28]"
174,poly,10.0,10.0,2,100,0.5,"[41, 20, 7, 28]"
175,poly,10.0,10.0,2,100,0.75,"[41, 20, 7, 28]"
176,poly,10.0,10.0,2,100,1.0,"[41, 20, 7, 28]"
177,poly,10.0,10.0,2,150,0.5,"[41, 20, 7, 28]"
178,poly,10.0,10.0,2,150,0.75,"[41, 20, 7, 28]"
179,poly,10.0,10.0,2,150,1.0,"[41, 20, 7, 28]"
180,poly,10.0,10.0,3,50,0.5,"[41, 20, 7, 28]"
181,poly,10.0,10.0,3,50,0.75,"[41, 20, 7, 28]"
182,poly,10.0,10.0,3,50,1.0,"[41, 20, 7, 28]"
183,poly,10.0,10.0,3,100,0.5,"[41, 20, 7, 28]"
184,poly,10.0,10.0,3,100,0.75,"[41, 20, 7, 28]"
185,poly,10.0,10.0,3,100,1.0,"[41, 20, 7, 28]"
186,poly,10.0,10.0,3,150,0.5,"[41, 20, 7, 28]"
187,poly,10.0,10.0,3,150,0.75,"[41, 20, 7, 28]"
188,poly,10.0,10.0,3,150,1.0,"[41, 20, 7, 28]"
189,linear,100.0,,,50,0.5,"[43, 18, 7, 28]"
190,linear,100.0,,,50,0.75,"[46, 15, 10, 25]"
191,linear,100.0,,,50,1.0,"[43, 18, 7, 28]"
192,linear,100.0,,,100,0.5,"[43, 18, 7, 28]"
193,linear,100.0,,,100,0.75,"[46, 15, 10, 25]"
194,linear,100.0,,,100,1.0,"[43, 18, 7, 28]"
195,linear,100.0,,,150,0.5,"[43, 18, 7, 28]"
196,linear,100.0,,,150,0.75,"[46, 15, 10, 25]"
197,linear,100.0,,,150,1.0,"[43, 18, 7, 28]"
198,rbf,100.0,1,,50,0.5,"[44, 17, 7, 28]"
199,rbf,100.0,1,,50,0.75,"[44, 17, 7, 28]"
200,rbf,100.0,1,,50,1.0,"[44, 17, 7, 28]"
201,rbf,100.0,1,,100,0.5,"[44, 17, 7, 28]"
202,rbf,100.0,1,,100,0.75,"[44, 17, 7, 28]"
203,rbf,100.0,1,,100,1.0,"[44, 17, 7, 28]"
204,rbf,100.0,1,,150,0.5,"[44, 17, 7, 28]"
205,rbf,100.0,1,,150,0.75,"[44, 17, 7, 28]"
206,rbf,100.0,1,,150,1.0,"[44, 17, 7, 28]"
207,poly,100.0,1,2,50,0.5,"[43, 18, 7, 28]"
208,poly,100.0,1,2,50,0.75,"[44, 17, 7, 28]"
209,poly,100.0,1,2,50,1.0,"[44, 17, 7, 28]"
210,poly,100.0,1,2,100,0.5,"[43, 18, 7, 28]"
211,poly,100.0,1,2,100,0.75,"[43, 18, 7, 28]"
212,poly,100.0,1,2,100,1.0,"[43, 18, 7, 28]"
213,poly,100.0,1,2,150,0.5,"[43, 18, 7, 28]"
214,poly,100.0,1,2,150,0.75,"[43, 18, 7, 28]"
215,poly,100.0,1,2,150,1.0,"[43, 18, 7, 28]"
216,poly,100.0,1,3,50,0.5,"[43, 18, 7, 28]"
217,poly,100.0,1,3,50,0.75,"[43, 18, 7, 28]"
218,poly,100.0,1,3,50,1.0,"[43, 18, 7, 28]"
219,poly,100.0,1,3,100,0.5,"[43, 18, 7, 28]"
220,poly,100.0,1,3,100,0.75,"[43, 18, 7, 28]"
221,poly,100.0,1,3,100,1.0,"[43, 18, 7, 28]"
222,poly,100.0,1,3,150,0.5,"[43, 18, 7, 28]"
223,poly,100.0,1,3,150,0.75,"[43, 18, 7, 28]"
224,poly,100.0,1,3,150,1.0,"[43, 18, 7, 28]"
225,rbf,100.0,10.0,,50,0.5,"[44, 17, 7, 28]"
226,rbf,100.0,10.0,,50,0.75,"[44, 17, 7, 28]"
227,rbf,100.0,10.0,,50,1.0,"[44, 17, 7, 28]"
228,rbf,100.0,10.0,,100,0.5,"[44, 17, 7, 28]"
229,rbf,100.0,10.0,,100,0.75,"[44, 17, 7, 28]"
230,rbf,100.0,10.0,,100,1.0,"[44, 17, 7, 28]"
231,rbf,100.0,10.0,,150,0.5,"[44, 17, 7, 28]"
232,rbf,100.0,10.0,,150,0.75,"[44, 17, 7, 28]"
233,rbf,100.0,10.0,,150,1.0,"[44, 17, 7, 28]"
234,poly,100.0,10.0,2,50,0.5,"[41, 20, 7, 28]"
235,poly,100.0,10.0,2,50,0.75,"[41, 20, 7, 28]"
236,poly,100.0,10.0,2,50,1.0,"[41, 20, 7, 28]"
237,poly,100.0,10.0,2,100,0.5,"[41, 20, 7, 28]"
238,poly,100.0,10.0,2,100,0.75,"[41, 20, 7, 28]"
239,poly,100.0,10.0,2,100,1.0,"[41, 20, 7, 28]"
240,poly,100.0,10.0,2,150,0.5,"[41, 20, 7, 28]"
241,poly,100.0,10.0,2,150,0.75,"[41, 20, 7, 28]"
242,poly,100.0,10.0,2,150,1.0,"[41, 20, 7, 28]"
243,poly,100.0,10.0,3,50,0.5,"[41, 20, 7, 28]"
244,poly,100.0,10.0,3,50,0.75,"[41, 20, 7, 28]"
245,poly,100.0,10.0,3,50,1.0,"[41, 20, 7, 28]"
246,poly,100.0,10.0,3,100,0.5,"[41, 20, 7, 28]"
247,poly,100.0,10.0,3,100,0.75,"[41, 20, 7, 28]"
248,poly,100.0,10.0,3,100,1.0,"[41, 20, 7, 28]"
249,poly,100.0,10.0,3,150,0.5,"[41, 20, 7, 28]"
250,poly,100.0,10.0,3,150,0.75,"[41, 20, 7, 28]"
251,poly,100.0,10.0,3,150,1.0,"[41, 20, 7, 28]"
252,linear,1000.0,,,50,0.5,"[43, 18, 7, 28]"
253,linear,1000.0,,,50,0.75,"[46, 15, 10, 25]"
254,linear,1000.0,,,50,1.0,"[46, 15, 10, 25]"
255,linear,1000.0,,,100,0.5,"[43, 18, 7, 28]"
256,linear,1000.0,,,100,0.75,"[46, 15, 10, 25]"
257,linear,1000.0,,,100,1.0,"[46, 15, 10, 25]"
258,linear,1000.0,,,150,0.5,"[43, 18, 7, 28]"
259,linear,1000.0,,,150,0.75,"[46, 15, 10, 25]"
260,linear,1000.0,,,150,1.0,"[46, 15, 10, 25]"
261,rbf,1000.0,1,,50,0.5,"[41, 20, 7, 28]"
262,rbf,1000.0,1,,50,0.75,"[41, 20, 7, 28]"
263,rbf,1000.0,1,,50,1.0,"[41, 20, 7, 28]"
264,rbf,1000.0,1,,100,0.5,"[41, 20, 7, 28]"
265,rbf,1000.0,1,,100,0.75,"[41, 20, 7, 28]"
266,rbf,1000.0,1,,100,1.0,"[41, 20, 7, 28]"
267,rbf,1000.0,1,,150,0.5,"[41, 20, 7, 28]"
268,rbf,1000.0,1,,150,0.75,"[41, 20, 7, 28]"
269,rbf,1000.0,1,,150,1.0,"[41, 20, 7, 28]"
270,poly,1000.0,1,2,50,0.5,"[41, 20, 7, 28]"
271,poly,1000.0,1,2,50,0.75,"[41, 20, 7, 28]"
272,poly,1000.0,1,2,50,1.0,"[41, 20, 7, 28]"
273,poly,1000.0,1,2,100,0.5,"[41, 20, 7, 28]"
274,poly,1000.0,1,2,100,0.75,"[41, 20, 7, 28]"
275,poly,1000.0,1,2,100,1.0,"[41, 20, 7, 28]"
276,poly,1000.0,1,2,150,0.5,"[41, 20, 7, 28]"
277,poly,1000.0,1,2,150,0.75,"[41, 20, 7, 28]"
278,poly,1000.0,1,2,150,1.0,"[41, 20, 7, 28]"
279,poly,1000.0,1,3,50,0.5,"[41, 20, 7, 28]"
280,poly,1000.0,1,3,50,0.75,"[41, 20, 7, 28]"
281,poly,1000.0,1,3,50,1.0,"[41, 20, 7, 28]"
282,poly,1000.0,1,3,100,0.5,"[41, 20, 7, 28]"
283,poly,1000.0,1,3,100,0.75,"[41, 20, 7, 28]"
284,poly,1000.0,1,3,100,1.0,"[41, 20, 7, 28]"
285,poly,1000.0,1,3,150,0.5,"[41, 20, 7, 28]"
286,poly,1000.0,1,3,150,0.75,"[41, 20, 7, 28]"
287,poly,1000.0,1,3,150,1.0,"[41, 20, 7, 28]"
288,rbf,1000.0,10.0,,50,0.5,"[41, 20, 7, 28]"
289,rbf,1000.0,10.0,,50,0.75,"[41, 20, 7, 28]"
290,rbf,1000.0,10.0,,50,1.0,"[41, 20, 7, 28]"
291,rbf,1000.0,10.0,,100,0.5,"[41, 20, 7, 28]"
292,rbf,1000.0,10.0,,100,0.75,"[41, 20, 7, 28]"
293,rbf,1000.0,10.0,,100,1.0,"[41, 20, 7, 28]"
294,rbf,1000.0,10.0,,150,0.5,"[41, 20, 7, 28]"
295,rbf,1000.0,10.0,,150,0.75,"[41, 20, 7, 28]"
296,rbf,1000.0,10.0,,150,1.0,"[41, 20, 7, 28]"
297,poly,1000.0,10.0,2,50,0.5,"[41, 20, 7, 28]"
298,poly,1000.0,10.0,2,50,0.75,"[41, 20, 7, 28]"
299,poly,1000.0,10.0,2,50,1.0,"[41, 20, 7, 28]"
300,poly,1000.0,10.0,2,100,0.5,"[41, 20, 7, 28]"
301,poly,1000.0,10.0,2,100,0.75,"[41, 20, 7, 28]"
302,poly,1000.0,10.0,2,100,1.0,"[41, 20, 7, 28]"
303,poly,1000.0,10.0,2,150,0.5,"[41, 20, 7, 28]"
304,poly,1000.0,10.0,2,150,0.75,"[41, 20, 7, 28]"
305,poly,1000.0,10.0,2,150,1.0,"[41, 20, 7, 28]"
306,poly,1000.0,10.0,3,50,0.5,"[41, 20, 7, 28]"
307,poly,1000.0,10.0,3,50,0.75,"[41, 20, 7, 28]"
308,poly,1000.0,10.0,3,50,1.0,"[41, 20, 7, 28]"
309,poly,1000.0,10.0,3,100,0.5,"[41, 20, 7, 28]"
310,poly,1000.0,10.0,3,100,0.75,"[41, 20, 7, 28]"
311,poly,1000.0,10.0,3,100,1.0,"[41, 20, 7, 28]"
312,poly,1000.0,10.0,3,150,0.5,"[41, 20, 7, 28]"
313,poly,1000.0,10.0,3,150,0.75,"[41, 20, 7, 28]"
314,poly,1000.0,10.0,3,150,1.0,"[41, 20, 7, 28]"
